source,relation,target
cp-9,HAS_ENHANCEMENT,cp-9.4
cp-9,HAS_ENHANCEMENT,cp-9.5
cp-9.5,HAS_PARAMETER,cp-9.5_prm_1
cp-9.5,HAS_PARAMETER,cp-09.05_odp.01
cp-9.5,HAS_PARAMETER,cp-09.05_odp.02
cp-9.5,HAS_PART,cp-9.5_smt
cp-9.5,HAS_PART,cp-9.5_gdn
cp-9.5,HAS_PART,cp-9.5_obj
cp-9.5,HAS_PART,cp-9.5_asm-examine
cp-9.5,HAS_PART,cp-9.5_asm-interview
cp-9.5,HAS_PART,cp-9.5_asm-test
cp-9,HAS_ENHANCEMENT,cp-9.6
cp-9.6,HAS_PART,cp-9.6_smt
cp-9.6,HAS_PART,cp-9.6_gdn
cp-9.6,HAS_PART,cp-9.6_obj
cp-9.6,HAS_PART,cp-9.6_asm-examine
cp-9.6,HAS_PART,cp-9.6_asm-interview
cp-9.6,HAS_PART,cp-9.6_asm-test
cp-9,HAS_ENHANCEMENT,cp-9.7
cp-9.7,HAS_PARAMETER,cp-09.07_odp
cp-9.7,HAS_PART,cp-9.7_smt
cp-9.7,HAS_PART,cp-9.7_gdn
cp-9.7,HAS_PART,cp-9.7_obj
cp-9.7,HAS_PART,cp-9.7_asm-examine
cp-9.7,HAS_PART,cp-9.7_asm-interview
cp-9.7,HAS_PART,cp-9.7_asm-test
cp-9,HAS_ENHANCEMENT,cp-9.8
cp-9.8,HAS_PARAMETER,cp-09.08_odp
cp-9.8,HAS_PART,cp-9.8_smt
cp-9.8,HAS_PART,cp-9.8_gdn
cp-9.8,HAS_PART,cp-9.8_obj
cp-9.8,HAS_PART,cp-9.8_asm-examine
cp-9.8,HAS_PART,cp-9.8_asm-interview
cp-9.8,HAS_PART,cp-9.8_asm-test
cp,HAS_CONTROL,cp-10
cp-10,HAS_PARAMETER,cp-10_prm_1
cp-10,HAS_PARAMETER,cp-10_odp.01
cp-10,HAS_PARAMETER,cp-10_odp.02
cp-10,HAS_PART,cp-10_smt
cp-10,HAS_PART,cp-10_gdn
cp-10,HAS_PART,cp-10_obj
cp-10,HAS_PART,cp-10_asm-examine
cp-10,HAS_PART,cp-10_asm-interview
cp-10,HAS_PART,cp-10_asm-test
cp-10,HAS_ENHANCEMENT,cp-10.1
cp-10,HAS_ENHANCEMENT,cp-10.2
cp-10.2,HAS_PART,cp-10.2_smt
cp-10.2,HAS_PART,cp-10.2_gdn
cp-10.2,HAS_PART,cp-10.2_obj
cp-10.2,HAS_PART,cp-10.2_asm-examine
cp-10.2,HAS_PART,cp-10.2_asm-interview
cp-10.2,HAS_PART,cp-10.2_asm-test
cp-10,HAS_ENHANCEMENT,cp-10.3
cp-10.3,HAS_PART,cp-10.3_smt
cp-10,HAS_ENHANCEMENT,cp-10.4
cp-10.4,HAS_PARAMETER,cp-10.04_odp
cp-10.4,HAS_PART,cp-10.4_smt
cp-10.4,HAS_PART,cp-10.4_gdn
cp-10.4,HAS_PART,cp-10.4_obj
cp-10.4,HAS_PART,cp-10.4_asm-examine
cp-10.4,HAS_PART,cp-10.4_asm-interview
cp-10.4,HAS_PART,cp-10.4_asm-test
cp-10,HAS_ENHANCEMENT,cp-10.5
cp-10,HAS_ENHANCEMENT,cp-10.6
cp-10.6,HAS_PART,cp-10.6_smt
cp-10.6,HAS_PART,cp-10.6_gdn
cp-10.6,HAS_PART,cp-10.6_obj
cp-10.6,HAS_PART,cp-10.6_asm-examine
cp-10.6,HAS_PART,cp-10.6_asm-interview
cp-10.6,HAS_PART,cp-10.6_asm-test
cp,HAS_CONTROL,cp-11
cp-11,HAS_PARAMETER,cp-11_odp
cp-11,HAS_PART,cp-11_smt
cp-11,HAS_PART,cp-11_gdn
cp-11,HAS_PART,cp-11_obj
cp-11,HAS_PART,cp-11_asm-examine
cp-11,HAS_PART,cp-11_asm-interview
cp-11,HAS_PART,cp-11_asm-test
cp,HAS_CONTROL,cp-12
cp-12,HAS_PARAMETER,cp-12_odp.01
cp-12,HAS_PARAMETER,cp-12_odp.02
cp-12,HAS_PART,cp-12_smt
cp-12,HAS_PART,cp-12_gdn
cp-12,HAS_PART,cp-12_obj
cp-12,HAS_PART,cp-12_asm-examine
cp-12,HAS_PART,cp-12_asm-interview
cp-12,HAS_PART,cp-12_asm-test
cp,HAS_CONTROL,cp-13
cp-13,HAS_PARAMETER,cp-13_odp.01
cp-13,HAS_PARAMETER,cp-13_odp.02
cp-13,HAS_PART,cp-13_smt
cp-13,HAS_PART,cp-13_gdn
cp-13,HAS_PART,cp-13_obj
cp-13,HAS_PART,cp-13_asm-examine
cp-13,HAS_PART,cp-13_asm-interview
cp-13,HAS_PART,cp-13_asm-test
5ba2a3ba-1aa2-47d8-ad69-5beef7372b98,HAS_GROUP,ia
ia,HAS_CONTROL,ia-1
ia-1,HAS_PARAMETER,ia-1_prm_1
ia-1,HAS_PARAMETER,ia-01_odp.01
ia-1,HAS_PARAMETER,ia-01_odp.02
ia-1,HAS_PARAMETER,ia-01_odp.03
ia-1,HAS_PARAMETER,ia-01_odp.04
ia-1,HAS_PARAMETER,ia-01_odp.05
ia-1,HAS_PARAMETER,ia-01_odp.06
ia-1,HAS_PARAMETER,ia-01_odp.07
ia-1,HAS_PARAMETER,ia-01_odp.08
ia-1,HAS_PART,ia-1_smt
ia-1,HAS_PART,ia-1_gdn
ia-1,HAS_PART,ia-1_obj
ia-1,HAS_PART,ia-1_asm-examine
ia-1,HAS_PART,ia-1_asm-interview
ia,HAS_CONTROL,ia-2
ia-2,HAS_PART,ia-2_smt
ia-2,HAS_PART,ia-2_gdn
ia-2,HAS_PART,ia-2_obj
ia-2,HAS_PART,ia-2_asm-examine
ia-2,HAS_PART,ia-2_asm-interview
ia-2,HAS_PART,ia-2_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.1
ia-2.1,HAS_PART,ia-2.1_smt
ia-2.1,HAS_PART,ia-2.1_gdn
ia-2.1,HAS_PART,ia-2.1_obj
ia-2.1,HAS_PART,ia-2.1_asm-examine
ia-2.1,HAS_PART,ia-2.1_asm-interview
ia-2.1,HAS_PART,ia-2.1_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.2
ia-2.2,HAS_PART,ia-2.2_smt
ia-2.2,HAS_PART,ia-2.2_gdn
ia-2.2,HAS_PART,ia-2.2_obj
ia-2.2,HAS_PART,ia-2.2_asm-examine
ia-2.2,HAS_PART,ia-2.2_asm-interview
ia-2.2,HAS_PART,ia-2.2_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.3
ia-2,HAS_ENHANCEMENT,ia-2.4
ia-2,HAS_ENHANCEMENT,ia-2.5
ia-2.5,HAS_PART,ia-2.5_smt
ia-2.5,HAS_PART,ia-2.5_gdn
ia-2.5,HAS_PART,ia-2.5_obj
ia-2.5,HAS_PART,ia-2.5_asm-examine
ia-2.5,HAS_PART,ia-2.5_asm-interview
ia-2.5,HAS_PART,ia-2.5_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.6
ia-2.6,HAS_PARAMETER,ia-02.06_odp.01
ia-2.6,HAS_PARAMETER,ia-02.06_odp.02
ia-2.6,HAS_PARAMETER,ia-02.06_odp.03
ia-2.6,HAS_PART,ia-2.6_smt
ia-2.6,HAS_PART,ia-2.6_gdn
ia-2.6,HAS_PART,ia-2.6_obj
ia-2.6,HAS_PART,ia-2.6_asm-examine
ia-2.6,HAS_PART,ia-2.6_asm-interview
ia-2.6,HAS_PART,ia-2.6_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.7
ia-2,HAS_ENHANCEMENT,ia-2.8
ia-2.8,HAS_PARAMETER,ia-02.08_odp
ia-2.8,HAS_PART,ia-2.8_smt
ia-2.8,HAS_PART,ia-2.8_gdn
ia-2.8,HAS_PART,ia-2.8_obj
ia-2.8,HAS_PART,ia-2.8_asm-examine
ia-2.8,HAS_PART,ia-2.8_asm-interview
ia-2.8,HAS_PART,ia-2.8_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.9
ia-2,HAS_ENHANCEMENT,ia-2.10
ia-2.10,HAS_PARAMETER,ia-02.10_odp
ia-2.10,HAS_PART,ia-2.10_smt
ia-2.10,HAS_PART,ia-2.10_gdn
ia-2.10,HAS_PART,ia-2.10_obj
ia-2.10,HAS_PART,ia-2.10_asm-examine
ia-2.10,HAS_PART,ia-2.10_asm-interview
ia-2.10,HAS_PART,ia-2.10_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.11
ia-2,HAS_ENHANCEMENT,ia-2.12
ia-2.12,HAS_PART,ia-2.12_smt
ia-2.12,HAS_PART,ia-2.12_gdn
ia-2.12,HAS_PART,ia-2.12_obj
ia-2.12,HAS_PART,ia-2.12_asm-examine
ia-2.12,HAS_PART,ia-2.12_asm-interview
ia-2.12,HAS_PART,ia-2.12_asm-test
ia-2,HAS_ENHANCEMENT,ia-2.13
ia-2.13,HAS_PARAMETER,ia-02.13_odp.01
ia-2.13,HAS_PARAMETER,ia-02.13_odp.02
ia-2.13,HAS_PART,ia-2.13_smt
ia-2.13,HAS_PART,ia-2.13_gdn
ia-2.13,HAS_PART,ia-2.13_obj
ia-2.13,HAS_PART,ia-2.13_asm-examine
ia-2.13,HAS_PART,ia-2.13_asm-interview
ia-2.13,HAS_PART,ia-2.13_asm-test
ia,HAS_CONTROL,ia-3
ia-3,HAS_PARAMETER,ia-03_odp.01
ia-3,HAS_PARAMETER,ia-03_odp.02
ia-3,HAS_PART,ia-3_smt
ia-3,HAS_PART,ia-3_gdn
ia-3,HAS_PART,ia-3_obj
ia-3,HAS_PART,ia-3_asm-examine
ia-3,HAS_PART,ia-3_asm-interview
ia-3,HAS_PART,ia-3_asm-test
ia-3,HAS_ENHANCEMENT,ia-3.1
ia-3.1,HAS_PARAMETER,ia-03.01_odp.01
ia-3.1,HAS_PARAMETER,ia-03.01_odp.02
ia-3.1,HAS_PART,ia-3.1_smt
ia-3.1,HAS_PART,ia-3.1_gdn
ia-3.1,HAS_PART,ia-3.1_obj
ia-3.1,HAS_PART,ia-3.1_asm-examine
ia-3.1,HAS_PART,ia-3.1_asm-interview
ia-3.1,HAS_PART,ia-3.1_asm-test
ia-3,HAS_ENHANCEMENT,ia-3.2
ia-3,HAS_ENHANCEMENT,ia-3.3
ia-3.3,HAS_PARAMETER,ia-3.3_prm_1
ia-3.3,HAS_PARAMETER,ia-03.03_odp.01
ia-3.3,HAS_PARAMETER,ia-03.03_odp.02
ia-3.3,HAS_PART,ia-3.3_smt
ia-3.3,HAS_PART,ia-3.3_gdn
ia-3.3,HAS_PART,ia-3.3_obj
ia-3.3,HAS_PART,ia-3.3_asm-examine
ia-3.3,HAS_PART,ia-3.3_asm-interview
ia-3.3,HAS_PART,ia-3.3_asm-test
ia-3,HAS_ENHANCEMENT,ia-3.4
ia-3.4,HAS_PARAMETER,ia-03.04_odp
ia-3.4,HAS_PART,ia-3.4_smt
ia-3.4,HAS_PART,ia-3.4_gdn
ia-3.4,HAS_PART,ia-3.4_obj
ia-3.4,HAS_PART,ia-3.4_asm-examine
ia-3.4,HAS_PART,ia-3.4_asm-interview
ia-3.4,HAS_PART,ia-3.4_asm-test
ia,HAS_CONTROL,ia-4
ia-4,HAS_PARAMETER,ia-04_odp.01
ia-4,HAS_PARAMETER,ia-04_odp.02
ia-4,HAS_PART,ia-4_smt
ia-4,HAS_PART,ia-4_gdn
ia-4,HAS_PART,ia-4_obj
ia-4,HAS_PART,ia-4_asm-examine
ia-4,HAS_PART,ia-4_asm-interview
ia-4,HAS_PART,ia-4_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.1
ia-4.1,HAS_PART,ia-4.1_smt
ia-4.1,HAS_PART,ia-4.1_gdn
ia-4.1,HAS_PART,ia-4.1_obj
ia-4.1,HAS_PART,ia-4.1_asm-examine
ia-4.1,HAS_PART,ia-4.1_asm-interview
ia-4.1,HAS_PART,ia-4.1_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.2
ia-4,HAS_ENHANCEMENT,ia-4.3
ia-4,HAS_ENHANCEMENT,ia-4.4
ia-4.4,HAS_PARAMETER,ia-04.04_odp
ia-4.4,HAS_PART,ia-4.4_smt
ia-4.4,HAS_PART,ia-4.4_gdn
ia-4.4,HAS_PART,ia-4.4_obj
ia-4.4,HAS_PART,ia-4.4_asm-examine
ia-4.4,HAS_PART,ia-4.4_asm-interview
ia-4.4,HAS_PART,ia-4.4_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.5
ia-4.5,HAS_PARAMETER,ia-04.05_odp
ia-4.5,HAS_PART,ia-4.5_smt
ia-4.5,HAS_PART,ia-4.5_gdn
ia-4.5,HAS_PART,ia-4.5_obj
ia-4.5,HAS_PART,ia-4.5_asm-examine
ia-4.5,HAS_PART,ia-4.5_asm-interview
ia-4.5,HAS_PART,ia-4.5_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.6
ia-4.6,HAS_PARAMETER,ia-04.06_odp
ia-4.6,HAS_PART,ia-4.6_smt
ia-4.6,HAS_PART,ia-4.6_gdn
ia-4.6,HAS_PART,ia-4.6_obj
ia-4.6,HAS_PART,ia-4.6_asm-examine
ia-4.6,HAS_PART,ia-4.6_asm-interview
ia-4.6,HAS_PART,ia-4.6_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.7
ia-4,HAS_ENHANCEMENT,ia-4.8
ia-4.8,HAS_PART,ia-4.8_smt
ia-4.8,HAS_PART,ia-4.8_gdn
ia-4.8,HAS_PART,ia-4.8_obj
ia-4.8,HAS_PART,ia-4.8_asm-examine
ia-4.8,HAS_PART,ia-4.8_asm-interview
ia-4.8,HAS_PART,ia-4.8_asm-test
ia-4,HAS_ENHANCEMENT,ia-4.9
ia-4.9,HAS_PARAMETER,ia-04.09_odp
ia-4.9,HAS_PART,ia-4.9_smt
ia-4.9,HAS_PART,ia-4.9_gdn
ia-4.9,HAS_PART,ia-4.9_obj
ia-4.9,HAS_PART,ia-4.9_asm-examine
ia-4.9,HAS_PART,ia-4.9_asm-interview
ia-4.9,HAS_PART,ia-4.9_asm-test
ia,HAS_CONTROL,ia-5
ia-5,HAS_PARAMETER,ia-05_odp.01
ia-5,HAS_PARAMETER,ia-05_odp.02
ia-5,HAS_PART,ia-5_smt
ia-5,HAS_PART,ia-5_gdn
ia-5,HAS_PART,ia-5_obj
ia-5,HAS_PART,ia-5_asm-examine
ia-5,HAS_PART,ia-5_asm-interview
ia-5,HAS_PART,ia-5_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.1
ia-5.1,HAS_PARAMETER,ia-05.01_odp.01
ia-5.1,HAS_PARAMETER,ia-05.01_odp.02
ia-5.1,HAS_PART,ia-5.1_smt
ia-5.1,HAS_PART,ia-5.1_gdn
ia-5.1,HAS_PART,ia-5.1_obj
ia-5.1,HAS_PART,ia-5.1_asm-examine
ia-5.1,HAS_PART,ia-5.1_asm-interview
ia-5.1,HAS_PART,ia-5.1_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.2
ia-5.2,HAS_PART,ia-5.2_smt
ia-5.2,HAS_PART,ia-5.2_gdn
ia-5.2,HAS_PART,ia-5.2_obj
ia-5.2,HAS_PART,ia-5.2_asm-examine
ia-5.2,HAS_PART,ia-5.2_asm-interview
ia-5.2,HAS_PART,ia-5.2_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.3
ia-5,HAS_ENHANCEMENT,ia-5.4
ia-5,HAS_ENHANCEMENT,ia-5.5
ia-5.5,HAS_PART,ia-5.5_smt
ia-5.5,HAS_PART,ia-5.5_gdn
ia-5.5,HAS_PART,ia-5.5_obj
ia-5.5,HAS_PART,ia-5.5_asm-examine
ia-5.5,HAS_PART,ia-5.5_asm-interview
ia-5.5,HAS_PART,ia-5.5_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.6
ia-5.6,HAS_PART,ia-5.6_smt
ia-5.6,HAS_PART,ia-5.6_gdn
ia-5.6,HAS_PART,ia-5.6_obj
ia-5.6,HAS_PART,ia-5.6_asm-examine
ia-5.6,HAS_PART,ia-5.6_asm-interview
ia-5.6,HAS_PART,ia-5.6_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.7
ia-5.7,HAS_PART,ia-5.7_smt
ia-5.7,HAS_PART,ia-5.7_gdn
ia-5.7,HAS_PART,ia-5.7_obj
ia-5.7,HAS_PART,ia-5.7_asm-examine
ia-5.7,HAS_PART,ia-5.7_asm-interview
ia-5.7,HAS_PART,ia-5.7_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.8
ia-5.8,HAS_PARAMETER,ia-05.08_odp
ia-5.8,HAS_PART,ia-5.8_smt
ia-5.8,HAS_PART,ia-5.8_gdn
ia-5.8,HAS_PART,ia-5.8_obj
ia-5.8,HAS_PART,ia-5.8_asm-examine
ia-5.8,HAS_PART,ia-5.8_asm-interview
ia-5.8,HAS_PART,ia-5.8_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.9
ia-5.9,HAS_PARAMETER,ia-05.09_odp
ia-5.9,HAS_PART,ia-5.9_smt
ia-5.9,HAS_PART,ia-5.9_gdn
ia-5.9,HAS_PART,ia-5.9_obj
ia-5.9,HAS_PART,ia-5.9_asm-examine
ia-5.9,HAS_PART,ia-5.9_asm-interview
ia-5.9,HAS_PART,ia-5.9_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.10
ia-5.10,HAS_PARAMETER,ia-05.10_odp
ia-5.10,HAS_PART,ia-5.10_smt
ia-5.10,HAS_PART,ia-5.10_gdn
ia-5.10,HAS_PART,ia-5.10_obj
ia-5.10,HAS_PART,ia-5.10_asm-examine
ia-5.10,HAS_PART,ia-5.10_asm-interview
ia-5.10,HAS_PART,ia-5.10_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.11
ia-5,HAS_ENHANCEMENT,ia-5.12
ia-5.12,HAS_PARAMETER,ia-05.12_odp
ia-5.12,HAS_PART,ia-5.12_smt
ia-5.12,HAS_PART,ia-5.12_gdn
ia-5.12,HAS_PART,ia-5.12_obj
ia-5.12,HAS_PART,ia-5.12_asm-examine
ia-5.12,HAS_PART,ia-5.12_asm-interview
ia-5.12,HAS_PART,ia-5.12_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.13
ia-5.13,HAS_PARAMETER,ia-05.13_odp
ia-5.13,HAS_PART,ia-5.13_smt
ia-5.13,HAS_PART,ia-5.13_gdn
ia-5.13,HAS_PART,ia-5.13_obj
ia-5.13,HAS_PART,ia-5.13_asm-examine
ia-5.13,HAS_PART,ia-5.13_asm-interview
ia-5.13,HAS_PART,ia-5.13_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.14
ia-5.14,HAS_PART,ia-5.14_smt
ia-5.14,HAS_PART,ia-5.14_gdn
ia-5.14,HAS_PART,ia-5.14_obj
ia-5.14,HAS_PART,ia-5.14_asm-examine
ia-5.14,HAS_PART,ia-5.14_asm-interview
ia-5.14,HAS_PART,ia-5.14_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.15
ia-5.15,HAS_PART,ia-5.15_smt
ia-5.15,HAS_PART,ia-5.15_gdn
ia-5.15,HAS_PART,ia-5.15_obj
ia-5.15,HAS_PART,ia-5.15_asm-examine
ia-5.15,HAS_PART,ia-5.15_asm-interview
ia-5.15,HAS_PART,ia-5.15_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.16
ia-5.16,HAS_PARAMETER,ia-05.16_odp.01
ia-5.16,HAS_PARAMETER,ia-05.16_odp.02
ia-5.16,HAS_PARAMETER,ia-05.16_odp.03
ia-5.16,HAS_PARAMETER,ia-05.16_odp.04
ia-5.16,HAS_PART,ia-5.16_smt
ia-5.16,HAS_PART,ia-5.16_gdn
ia-5.16,HAS_PART,ia-5.16_obj
ia-5.16,HAS_PART,ia-5.16_asm-examine
ia-5.16,HAS_PART,ia-5.16_asm-interview
ia-5.16,HAS_PART,ia-5.16_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.17
ia-5.17,HAS_PART,ia-5.17_smt
ia-5.17,HAS_PART,ia-5.17_gdn
ia-5.17,HAS_PART,ia-5.17_obj
ia-5.17,HAS_PART,ia-5.17_asm-examine
ia-5.17,HAS_PART,ia-5.17_asm-interview
ia-5.17,HAS_PART,ia-5.17_asm-test
ia-5,HAS_ENHANCEMENT,ia-5.18
ia-5.18,HAS_PARAMETER,ia-05.18_odp.01
ia-5.18,HAS_PARAMETER,ia-05.18_odp.02
ia-5.18,HAS_PART,ia-5.18_smt
ia-5.18,HAS_PART,ia-5.18_gdn
ia-5.18,HAS_PART,ia-5.18_obj
ia-5.18,HAS_PART,ia-5.18_asm-examine
ia-5.18,HAS_PART,ia-5.18_asm-interview
ia-5.18,HAS_PART,ia-5.18_asm-test
ia,HAS_CONTROL,ia-6
ia-6,HAS_PART,ia-6_smt
ia-6,HAS_PART,ia-6_gdn
ia-6,HAS_PART,ia-6_obj
ia-6,HAS_PART,ia-6_asm-examine
ia-6,HAS_PART,ia-6_asm-interview
ia-6,HAS_PART,ia-6_asm-test
ia,HAS_CONTROL,ia-7
ia-7,HAS_PART,ia-7_smt
ia-7,HAS_PART,ia-7_gdn
ia-7,HAS_PART,ia-7_obj
ia-7,HAS_PART,ia-7_asm-examine
ia-7,HAS_PART,ia-7_asm-interview
ia-7,HAS_PART,ia-7_asm-test
ia,HAS_CONTROL,ia-8
ia-8,HAS_PART,ia-8_smt
ia-8,HAS_PART,ia-8_gdn
ia-8,HAS_PART,ia-8_obj
ia-8,HAS_PART,ia-8_asm-examine
ia-8,HAS_PART,ia-8_asm-interview
ia-8,HAS_PART,ia-8_asm-test
ia-8,HAS_ENHANCEMENT,ia-8.1
ia-8.1,HAS_PART,ia-8.1_smt
ia-8.1,HAS_PART,ia-8.1_gdn
ia-8.1,HAS_PART,ia-8.1_obj
ia-8.1,HAS_PART,ia-8.1_asm-examine
ia-8.1,HAS_PART,ia-8.1_asm-interview
ia-8.1,HAS_PART,ia-8.1_asm-test
ia-8,HAS_ENHANCEMENT,ia-8.2
ia-8.2,HAS_PART,ia-8.2_smt
ia-8.2,HAS_PART,ia-8.2_gdn
ia-8.2,HAS_PART,ia-8.2_obj
ia-8.2,HAS_PART,ia-8.2_asm-examine
ia-8.2,HAS_PART,ia-8.2_asm-interview
ia-8.2,HAS_PART,ia-8.2_asm-test
ia-8,HAS_ENHANCEMENT,ia-8.3
ia-8,HAS_ENHANCEMENT,ia-8.4
ia-8.4,HAS_PARAMETER,ia-08.04_odp
ia-8.4,HAS_PART,ia-8.4_smt
ia-8.4,HAS_PART,ia-8.4_gdn
ia-8.4,HAS_PART,ia-8.4_obj
ia-8.4,HAS_PART,ia-8.4_asm-examine
ia-8.4,HAS_PART,ia-8.4_asm-interview
ia-8.4,HAS_PART,ia-8.4_asm-test
ia-8,HAS_ENHANCEMENT,ia-8.5
ia-8.5,HAS_PARAMETER,ia-08.05_odp
ia-8.5,HAS_PART,ia-8.5_smt
ia-8.5,HAS_PART,ia-8.5_gdn
ia-8.5,HAS_PART,ia-8.5_obj
ia-8.5,HAS_PART,ia-8.5_asm-examine
ia-8.5,HAS_PART,ia-8.5_asm-interview
ia-8.5,HAS_PART,ia-8.5_asm-test
ia-8,HAS_ENHANCEMENT,ia-8.6
ia-8.6,HAS_PARAMETER,ia-08.06_odp
ia-8.6,HAS_PART,ia-8.6_smt
ia-8.6,HAS_PART,ia-8.6_gdn
ia-8.6,HAS_PART,ia-8.6_obj
ia-8.6,HAS_PART,ia-8.6_asm-examine
ia-8.6,HAS_PART,ia-8.6_asm-interview
ia-8.6,HAS_PART,ia-8.6_asm-test
ia,HAS_CONTROL,ia-9
ia-9,HAS_PARAMETER,ia-09_odp
ia-9,HAS_PART,ia-9_smt
ia-9,HAS_PART,ia-9_gdn
ia-9,HAS_PART,ia-9_obj
ia-9,HAS_PART,ia-9_asm-examine
ia-9,HAS_PART,ia-9_asm-interview
ia-9,HAS_PART,ia-9_asm-test
ia-9,HAS_ENHANCEMENT,ia-9.1
ia-9,HAS_ENHANCEMENT,ia-9.2
ia,HAS_CONTROL,ia-10
ia-10,HAS_PARAMETER,ia-10_odp.01
ia-10,HAS_PARAMETER,ia-10_odp.02
ia-10,HAS_PART,ia-10_smt
ia-10,HAS_PART,ia-10_gdn
ia-10,HAS_PART,ia-10_obj
ia-10,HAS_PART,ia-10_asm-examine
ia-10,HAS_PART,ia-10_asm-interview
ia-10,HAS_PART,ia-10_asm-test
ia,HAS_CONTROL,ia-11
ia-11,HAS_PARAMETER,ia-11_odp
ia-11,HAS_PART,ia-11_smt
ia-11,HAS_PART,ia-11_gdn
ia-11,HAS_PART,ia-11_obj
ia-11,HAS_PART,ia-11_asm-examine
ia-11,HAS_PART,ia-11_asm-interview
ia-11,HAS_PART,ia-11_asm-test
ia,HAS_CONTROL,ia-12
ia-12,HAS_PART,ia-12_smt
ia-12,HAS_PART,ia-12_gdn
ia-12,HAS_PART,ia-12_obj
ia-12,HAS_PART,ia-12_asm-examine
ia-12,HAS_PART,ia-12_asm-interview
ia-12,HAS_PART,ia-12_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.1
ia-12.1,HAS_PART,ia-12.1_smt
ia-12.1,HAS_PART,ia-12.1_gdn
ia-12.1,HAS_PART,ia-12.1_obj
ia-12.1,HAS_PART,ia-12.1_asm-examine
ia-12.1,HAS_PART,ia-12.1_asm-interview
ia-12.1,HAS_PART,ia-12.1_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.2
ia-12.2,HAS_PART,ia-12.2_smt
ia-12.2,HAS_PART,ia-12.2_gdn
ia-12.2,HAS_PART,ia-12.2_obj
ia-12.2,HAS_PART,ia-12.2_asm-examine
ia-12.2,HAS_PART,ia-12.2_asm-interview
ia-12.2,HAS_PART,ia-12.2_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.3
ia-12.3,HAS_PARAMETER,ia-12.03_odp
ia-12.3,HAS_PART,ia-12.3_smt
ia-12.3,HAS_PART,ia-12.3_gdn
ia-12.3,HAS_PART,ia-12.3_obj
ia-12.3,HAS_PART,ia-12.3_asm-examine
ia-12.3,HAS_PART,ia-12.3_asm-interview
ia-12.3,HAS_PART,ia-12.3_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.4
ia-12.4,HAS_PART,ia-12.4_smt
ia-12.4,HAS_PART,ia-12.4_gdn
ia-12.4,HAS_PART,ia-12.4_obj
ia-12.4,HAS_PART,ia-12.4_asm-examine
ia-12.4,HAS_PART,ia-12.4_asm-interview
ia-12.4,HAS_PART,ia-12.4_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.5
ia-12.5,HAS_PARAMETER,ia-12.05_odp
ia-12.5,HAS_PART,ia-12.5_smt
ia-12.5,HAS_PART,ia-12.5_gdn
ia-12.5,HAS_PART,ia-12.5_obj
ia-12.5,HAS_PART,ia-12.5_asm-examine
ia-12.5,HAS_PART,ia-12.5_asm-interview
ia-12.5,HAS_PART,ia-12.5_asm-test
ia-12,HAS_ENHANCEMENT,ia-12.6
ia-12.6,HAS_PARAMETER,ia-12.06_odp
ia-12.6,HAS_PART,ia-12.6_smt
ia-12.6,HAS_PART,ia-12.6_gdn
ia-12.6,HAS_PART,ia-12.6_obj
ia-12.6,HAS_PART,ia-12.6_asm-examine
ia-12.6,HAS_PART,ia-12.6_asm-interview
ia-12.6,HAS_PART,ia-12.6_asm-test
ia,HAS_CONTROL,ia-13
ia-13,HAS_PARAMETER,ia-13_odp.01
ia-13,HAS_PARAMETER,ia-13_odp.02
ia-13,HAS_PART,ia-13_smt
ia-13,HAS_PART,ia-13_gdn
ia-13,HAS_PART,ia-13_obj
ia-13,HAS_PART,ia-13_asm-examine
ia-13,HAS_PART,ia-13_asm-interview
ia-13,HAS_PART,ia-13_asm-test
ia-13,HAS_ENHANCEMENT,ia-13.1
